t,Temp,P,KE,PE,E,Vol
420,152.409817829223,1362805.77994625,9.90935912147054,-1415.84807464981,-1405.93871552834,5000
430,153.72035842702,1362231.35413401,9.9945676573235,-1415.93328593515,-1405.93871827782,5000
440,150.423910045684,1361752.18852623,9.78023966125795,-1415.71856461672,-1405.93832495546,5000
450,150.677232411406,1360978.07665822,9.79671013757759,-1415.73501200487,-1405.93830186729,5000
460,155.507190115162,1360362.09536317,10.1107436172427,-1416.04923791414,-1405.93849429689,5000
470,159.882362358914,1360230.0009622,10.3952079227523,-1416.33391251453,-1405.93870459177,5000
480,159.103974744293,1360569.38611925,10.3445988312984,-1416.28319438094,-1405.93859554964,5000
490,155.063632346277,1361144.89760212,10.0819044434572,-1416.02033786875,-1405.9384334253,5000
500,151.93549968026,1361903.14806461,9.87851997381688,-1415.81685428064,-1405.93833430682,5000
510,152.036365458451,1362669.6063679,9.8850780501495,-1415.82359018124,-1405.93851213109,5000
520,152.637959066966,1363192.88905898,9.92419237491456,-1415.86270309133,-1405.93851071642,5000
530,154.002235045855,1362878.67938689,10.0128946698727,-1415.95120834427,-1405.93831367439,5000
540,158.830161781479,1361586.02766394,10.3267961003504,-1416.26538898439,-1405.93859288404,5000
550,161.423749478845,1360462.34577693,10.4954256038319,-1416.43413698119,-1405.93871137736,5000
560,158.738515978231,1359743.56047236,10.3208374869927,-1416.25941395655,-1405.93857646956,5000
570,153.856586574453,1358785.40000709,10.0034249189789,-1415.9417693201,-1405.93834440112,5000
580,152.339494553024,1357319.53533781,9.90478685304074,-1415.84303279517,-1405.93824594213,5000
590,155.446497199315,1355974.52835599,10.106797494166,-1416.04531769025,-1405.93852019608,5000
600,157.375133688951,1355803.05667959,10.2321932978142,-1416.17081323918,-1405.93861994137,5000
610,155.890850912446,1356785.99478287,10.1356884185374,-1416.07417191305,-1405.93848349452,5000
620,153.717506891552,1358015.28542921,9.99438225660981,-1415.93286902476,-1405.93848676815,5000
630,151.916528558372,1359007.86060025,9.87728651220396,-1415.81575530731,-1405.9384687951,5000
640,151.599839287981,1359471.70148627,9.85669605579557,-1415.79507729653,-1405.93838124074,5000
650,154.529915361205,1358999.55647222,10.0472033110128,-1415.98563309119,-1405.93842978018,5000
660,160.238213541448,1357648.70825249,10.418344602605,-1416.35687358403,-1405.93852898142,5000
670,165.685879544421,1356169.25066721,10.7725401496253,-1416.71133379659,-1405.93879364697,5000
680,165.189930400078,1355824.27828543,10.7402946010952,-1416.67902548087,-1405.93873087977,5000
690,160.524932709695,1356299.51861926,10.4369864673197,-1416.37534642858,-1405.93835996126,5000
700,159.113800029819,1356115.10650351,10.3452376502678,-1416.28378057135,-1405.93854292108,5000
710,157.845391250313,1355580.67681586,10.2627684347804,-1416.20151297455,-1405.93874453977,5000
720,153.167197396744,1355578.14424122,9.95860231480764,-1415.89693585257,-1405.93833353776,5000
730,151.740464480564,1355306.52486743,9.86583920388589,-1415.80438754977,-1405.93854834589,5000
740,151.293065134204,1354922.21671161,9.83675025898103,-1415.77515151287,-1405.93840125389,5000
750,155.175944631236,1353802.01112345,10.0892067470834,-1416.02742451785,-1405.93821777077,5000
760,166.15920887468,1351844.02128848,10.8033150064099,-1416.7420846221,-1405.93876961569,5000
770,172.752813503307,1350620.9835786,11.2320170224655,-1417.17107908574,-1405.93906206327,5000
780,168.333995345169,1350626.38447374,10.9447149533132,-1416.88341348904,-1405.93869853573,5000
790,160.364859547034,1350930.07727859,10.426578853971,-1416.36489388902,-1405.93831503505,5000
800,156.526564543524,1351248.31263086,10.1770211539116,-1416.11555410998,-1405.93853295607,5000
810,153.749237901678,1352409.66353089,9.99644533875963,-1415.93498695726,-1405.9385416185,5000
820,152.25399083959,1353820.2862854,9.89922758517529,-1415.83764769042,-1405.93842010524,5000
830,154.313998982383,1354420.57986542,10.0331648916483,-1415.97193699114,-1405.93877209949,5000
840,153.731222368122,1354930.78559185,9.99527400744831,-1415.9339316842,-1405.93865767675,5000
850,151.39210708813,1355425.7939891,9.84318975417581,-1415.78156258757,-1405.93837283339,5000
860,152.523677671204,1355430.69251946,9.91676204393169,-1415.85525809475,-1405.93849605082,5000
870,155.117830861601,1355373.48035518,10.0854283145558,-1416.02393369144,-1405.93850537688,5000
880,158.701071325856,1355148.33688884,10.3184029160915,-1416.25693648177,-1405.93853356568,5000
890,162.138218459713,1354628.52895732,10.5418788429566,-1416.48070875833,-1405.93882991537,5000
900,160.825069806009,1354110.88164227,10.4565007369082,-1416.39509718549,-1405.93859644858,5000
910,157.978382193379,1352994.93668461,10.2714152203583,-1416.21016880578,-1405.93875358542,5000
920,151.930304159821,1351963.25575488,9.87818217223309,-1415.81674096395,-1405.93855879171,5000
930,146.615987762213,1351385.09264925,9.5326567302433,-1415.47078143338,-1405.93812470314,5000
940,150.468553032846,1350683.81494658,9.78314225243181,-1415.72151911525,-1405.93837686282,5000
950,157.896106294899,1350304.67060277,10.2660658180909,-1416.20493535517,-1405.93886953708,5000
960,158.876385124577,1351009.67603458,10.3298014428742,-1416.26846246232,-1405.93866101944,5000
970,156.503399777893,1352275.91100441,10.1755150305866,-1416.11400753209,-1405.93849250151,5000
980,155.240999829248,1353790.07714742,10.0934364963804,-1416.03174005019,-1405.93830355381,5000
990,159.456796214239,1354844.01284532,10.3675385257437,-1416.30581474974,-1405.93827622399,5000
1000,167.470786812141,1354944.2288559,10.8885909878605,-1416.82767206845,-1405.93908108059,5000
1010,163.37247817953,1355753.85855371,10.6221277599032,-1416.56112747548,-1405.93899971558,5000
1020,149.001636823624,1357549.92342288,9.68776651007268,-1415.62585183345,-1405.93808532338,5000
1030,143.554135144567,1358898.02818067,9.33358164704054,-1415.2715664531,-1405.93798480606,5000
1040,150.600378357494,1359477.12200434,9.79171325200288,-1415.73024123637,-1405.93852798437,5000
1050,158.453836070483,1359759.59121625,10.3023282106172,-1416.24119483665,-1405.93886662604,5000
1060,159.419215093867,1360067.50497198,10.3650950819862,-1416.30370279781,-1405.93860771582,5000
1070,158.587576201073,1359829.44601894,10.3110237067595,-1416.24923606517,-1405.93821235841,5000
1080,162.891505353643,1358489.15657595,10.5908559394439,-1416.52945913617,-1405.93860319672,5000
1090,165.350620604824,1357353.38847941,10.7507423331954,-1416.68955716264,-1405.93881482944,5000
1100,161.076761212251,1357308.49905945,10.4728651717443,-1416.41149810809,-1405.93863293635,5000
1110,154.425579473613,1358031.88907231,10.0404196156175,-1415.97876897831,-1405.9383493627,5000
1120,152.122163365956,1359043.21366129,9.89065644588175,-1415.82898359197,-1405.93832714608,5000
1130,155.005342392744,1360110.96607395,10.0781145558307,-1416.01673768185,-1405.93862312602,5000
1140,156.90805322411,1361143.74162229,10.2018247288424,-1416.14065109927,-1405.93882637042,5000
1150,153.413736814168,1361968.91060575,9.97463177839235,-1415.91326677334,-1405.93863499495,5000
1160,148.277334310663,1362370.43498582,9.64067391580452,-1415.57902739772,-1405.93835348191,5000
1170,147.445879892003,1362186.19054263,9.5866145346899,-1415.52486319621,-1405.93824866152,5000
1180,152.728029340093,1361230.17379628,9.93004855068653,-1415.86846398806,-1405.93841543738,5000
1190,160.225920307129,1359854.93327653,10.4175453229039,-1416.35619208219,-1405.93864675929,5000
1200,164.794452892459,1358899.28937624,10.7145815026657,-1416.65326249959,-1405.93868099693,5000
1210,165.018014721511,1358787.27159591,10.7291170127889,-1416.66780358776,-1405.93868657497,5000
1220,161.784337796926,1359415.92871605,10.5188702820669,-1416.45733083299,-1405.93846055092,5000
1230,159.708167063335,1359925.20727489,10.3838821186423,-1416.32234964667,-1405.93846752803,5000
1240,159.161493313717,1359985.75263129,10.3483385651862,-1416.28688273891,-1405.93854417372,5000
1250,158.068432069222,1359862.35794313,10.2772700699427,-1416.21581212908,-1405.93854205914,5000
1260,156.419624665279,1359726.53160767,10.170068152635,-1416.10856466468,-1405.93849651204,5000
1270,154.77187128792,1359618.14873584,10.0629347658727,-1416.001538073,-1405.93860330713,5000
1280,152.495800213722,1359540.26240471,9.91494951150089,-1415.85337450829,-1405.93842499679,5000
1290,153.456238076627,1358918.17947781,9.97739511922448,-1415.91588061991,-1405.93848550069,5000
1300,156.48638403708,1358053.20551222,10.1744087036528,-1416.11315135747,-1405.93874265382,5000
1310,157.319091826639,1357692.55727562,10.2285495762522,-1416.16702951416,-1405.9384799379,5000
1320,159.324059849394,1357246.83205176,10.358908292295,-1416.29754517611,-1405.93863688382,5000
1330,159.648951965443,1356757.80831915,10.3800320801161,-1416.31882892371,-1405.93879684359,5000
1340,155.36075178664,1356791.20246054,10.1012225115348,-1416.03967542037,-1405.93845290884,5000
1350,153.942343754069,1356805.02207038,10.0090006666713,-1415.94719749527,-1405.9381968286,5000
1360,159.443361615592,1356004.83350756,10.3666650369846,-1416.30550483274,-1405.93883979576,5000
1370,159.179869708039,1355357.8340978,10.3495333588897,-1416.2885170597,-1405.93898370081,5000
1380,150.570304895369,1355242.14693297,9.7897579400652,-1415.72806325745,-1405.93830531739,5000
1390,146.554849520688,1354854.88149509,9.52868165304718,-1415.46706552597,-1405.93838387292,5000
1400,147.910134259617,1354898.21771908,9.61679935688788,-1415.55528194974,-1405.93848259285,5000
1410,152.91132243364,1355432.57627401,9.94196587408679,-1415.88039661397,-1405.93843073988,5000
1420,161.389268719484,1355683.98480908,10.4931837388906,-1416.43207966934,-1405.93889593045,5000
1430,163.68362718481,1356210.98532928,10.6423580001694,-1416.58139374165,-1405.93903574148,5000
1440,156.945588224418,1357149.69559473,10.2042651739723,-1416.14266863394,-1405.93840345997,5000
1450,153.53488116195,1357283.23824692,9.98250832378035,-1415.92068746942,-1405.93817914564,5000
1460,157.661774218109,1356640.58837298,10.2508300495842,-1416.18952723707,-1405.93869718749,5000
1470,159.134884062704,1356474.20275303,10.3466084888172,-1416.28536955942,-1405.9387610706,5000
1480,155.533322123065,1356581.91418196,10.1124426642894,-1416.0508951216,-1405.93845245731,5000
1490,152.513170895703,1356304.55854076,9.91607891594734,-1415.85451538249,-1405.93843646654,5000
1500,151.369640321941,1356273.47159677,9.84172901327583,-1415.780200655,-1405.93847164173,5000
1510,152.271534149467,1357089.22115422,9.9003682135169,-1415.83877535069,-1405.93840713717,5000
1520,155.733552001125,1358248.3012931,10.1254611810543,-1416.06412862231,-1405.93866744125,5000
1530,157.248683010474,1359616.54173763,10.2239717461974,-1416.16266705811,-1405.93869531191,5000
1540,156.059725066266,1361346.6320581,10.146668253435,-1416.0851901705,-1405.93852191706,5000
1550,156.179278671605,1363187.69468645,10.1544413721648,-1416.09290921118,-1405.93846783901,5000
1560,159.820426333473,1364150.7285,10.3911809753587,-1416.32967251981,-1405.93849154445,5000
1570,164.964744227365,1363504.8974365,10.7256534796347,-1416.6646824419,-1405.93902896227,5000
1580,161.09236036693,1362852.24322057,10.4738793952891,-1416.41276168529,-1405.93888229,5000
1590,152.180975200386,1362814.26180673,9.8944802650836,-1415.83251778305,-1405.93803751797,5000
1600,153.419856278621,1361758.73671294,9.97502965283224,-1415.91360742893,-1405.9385777761,5000
1610,155.667531875126,1360306.44817745,10.1211686942114,-1416.06002434853,-1405.93885565432,5000
1620,151.47956502284,1359520.47649498,9.84887608131277,-1415.78740565323,-1405.93852957192,5000
1630,147.691868116847,1359637.54604393,9.60260816091661,-1415.54065769092,-1405.93804953,5000
1640,153.384272481394,1360055.41838754,9.97271607073725,-1415.91104813937,-1405.93833206863,5000
1650,163.292465807423,1360610.06274324,10.6169255272605,-1416.55579142881,-1405.93886590155,5000
1660,166.14350129369,1361778.22091013,10.8022937332191,-1416.74122923012,-1405.9389354969,5000
1670,160.785456037197,1363632.42282289,10.4539251347134,-1416.39241692074,-1405.93849178603,5000
1680,157.162749826084,1364993.33033179,10.2183845550525,-1416.15671765064,-1405.93833309559,5000
1690,158.480578046767,1364994.16413533,10.3040669164985,-1416.24288871111,-1405.93882179461,5000
1700,156.410802260238,1364144.5045633,10.1694945388015,-1416.10812290098,-1405.93862836218,5000
1710,153.503445565663,1362218.07920718,9.98046444880405,-1415.91892089611,-1405.9384564473,5000
1720,152.919906526969,1359745.97638776,9.9425239934044,-1415.88111950279,-1405.93859550938,5000
1730,152.038847652222,1358105.57929193,9.88523943705904,-1415.82368448245,-1405.93844504539,5000
1740,153.336240534684,1357249.59646042,9.96959313668986,-1415.90796990775,-1405.93837677106,5000
1750,157.979474751453,1356706.42076201,10.2714862561385,-1416.21021017933,-1405.93872392319,5000
1760,159.747547245648,1356778.55191629,10.3864425335445,-1416.32511241402,-1405.93866988048,5000
1770,159.171569179461,1356862.00165327,10.3489936763434,-1416.28764361365,-1405.93864993731,5000
1780,157.102237371005,1356535.72018005,10.2144501651475,-1416.15308750641,-1405.93863734126,5000
1790,153.15738711867,1355982.93941973,9.95796447159057,-1415.89645449531,-1405.93849002372,5000
1800,150.492255796308,1355259.98461348,9.78468335522074,-1415.72310745354,-1405.93842409832,5000
1810,150.544430923356,1354595.99030452,9.78807566995805,-1415.72665444074,-1405.93857877078,5000
1820,151.114366802706,1354199.94716566,9.82513167714396,-1415.76360944648,-1405.93847776933,5000
1830,154.213857712831,1353552.76922217,10.0266539213119,-1415.96504225979,-1405.93838833848,5000
1840,160.429216489132,1352594.13405899,10.4307632041677,-1416.36956097828,-1405.93879777411,5000
1850,162.110220816214,1352481.73651555,10.540058496289,-1416.47876705288,-1405.93870855659,5000
1860,159.997163894817,1353315.08102281,10.4026720721303,-1416.34130841806,-1405.93863634593,5000
1870,156.701704912862,1354688.32611008,10.1884084046882,-1416.12694793341,-1405.93853952873,5000
1880,154.585184210838,1355623.43565746,10.0507967729501,-1415.98933410464,-1405.93853733169,5000
1890,153.91931051395,1355520.92795821,10.0075030948526,-1415.94608398622,-1405.93858089137,5000
1900,153.630897499775,1354804.76567197,9.98875109991245,-1415.92726867559,-1405.93851757567,5000
1910,154.465693369307,1353983.72151394,10.0430277349884,-1415.9815347568,-1405.93850702182,5000
1920,156.823485682106,1353272.34354829,10.1963263288332,-1416.13485859136,-1405.93853226253,5000
1930,159.528190165512,1352638.85958518,10.3721804071679,-1416.31094193646,-1405.93876152929,5000
1940,158.707788309022,1352565.91681826,10.3188396399151,-1416.25743234773,-1405.93859270781,5000
1950,157.286135901281,1352914.31786274,10.2264068527439,-1416.16488411625,-1405.93847726351,5000
1960,158.447835092997,1353394.67854327,10.3019380399456,-1416.24050125967,-1405.93856321972,5000
1970,160.517046350858,1353928.74209081,10.4364737132007,-1416.37518474365,-1405.93871103044,5000
1980,159.743824627361,1354400.87583994,10.3862004968962,-1416.3249505744,-1405.9387500775,5000
1990,155.354616411215,1354511.34972256,10.1008236025977,-1416.03932057389,-1405.9384969713,5000
2000,152.196076169815,1354065.99422569,9.89546209769306,-1415.8338592367,-1405.938397139,5000
2010,152.694046182172,1353686.73370145,9.92783903872259,-1415.86635167428,-1405.93851263556,5000
2020,154.633497360551,1353914.51840503,10.053937990213,-1415.9925899642,-1405.93865197398,5000
2030,155.271049181861,1354636.44308472,10.0953902407694,-1416.03406559876,-1405.93867535799,5000
2040,154.166379836679,1355487.30621866,10.0235670117426,-1415.96219568541,-1405.93862867367,5000
2050,153.303771600405,1356014.44868746,9.96748207629594,-1415.90587169988,-1405.93838962359,5000
2060,156.439217406711,1355526.82911482,10.171342030616,-1416.10995056737,-1405.93860853675,5000
2070,159.267005149452,1354587.00470474,10.3551987182049,-1416.29394022423,-1405.93874150602,5000
2080,158.056504697463,1353959.24036726,10.2764945778398,-1416.21510953673,-1405.93861495889,5000
2090,155.022296934536,1353524.94464526,10.0792169037356,-1416.01768468125,-1405.93846777751,5000
2100,153.030177533083,1353080.04413637,9.9496935774629,-1415.88817336801,-1405.93847979054,5000
2110,152.920367531985,1352868.72862226,9.94255396696074,-1415.88098703635,-1405.93843306939,5000
2120,155.637290476895,1352697.14649228,10.1192024634286,-1416.05777909643,-1405.938576633,5000
2130,158.289872610255,1352199.2801206,10.2916676584735,-1416.2304800374,-1405.93881237892,5000
2140,156.56270965142,1351762.45432568,10.1793712312211,-1416.11799352131,-1405.93862229009,5000
2150,154.278528330532,1351507.52683682,10.0308586660228,-1415.96916151572,-1405.9383028497,5000
2160,157.370620789725,1350934.13557011,10.231899878796,-1416.17048285283,-1405.93858297403,5000
2170,160.134739671777,1350450.58092742,10.4116169537641,-1416.35055989618,-1405.93894294242,5000
2180,154.997076034692,1350844.34994761,10.0775770949786,-1416.01624187382,-1405.93866477884,5000
2190,147.650590964108,1351449.04884737,9.59992440907024,-1415.53816913575,-1405.93824472668,5000
2200,147.162040054356,1351216.36251605,9.5681598778687,-1415.50651247477,-1405.9383525969,5000
2210,151.824590630991,1350631.62850634,9.87130890556234,-1415.81001051984,-1405.93870161428,5000
2220,154.012413478263,1350717.77703928,10.0135564496941,-1415.95234380471,-1405.93878735502,5000
2230,152.174448890217,1351342.5961449,9.89405593840877,-1415.83248552988,-1405.93842959147,5000
2240,153.250684299569,1351684.59005894,9.96403045397749,-1415.90250770345,-1405.93847724947,5000
2250,156.719588221502,1352181.53032492,10.1895711390194,-1416.12828969572,-1405.9387185567,5000
2260,157.5163395677,1353411.28590519,10.2413742008722,-1416.18003959572,-1405.93866539484,5000
2270,156.019747461306,1354932.84377267,10.144068995395,-1416.08264576799,-1405.9385767726,5000
2280,155.1354895269,1356212.19729673,10.0865764430592,-1416.02514455552,-1405.93856811247,5000
2290,154.6693855865,1357360.530483,10.0562713656098,-1415.99503981258,-1405.93876844697,5000
2300,152.371838809653,1358648.29103041,9.90688980716157,-1415.84527336415,-1405.93838355699,5000
2310,153.30764708914,1359068.69534893,9.9677340522526,-1415.90639141598,-1405.93865736373,5000
2320,153.711375031815,1359078.13715482,9.9939835762552,-1415.93251835812,-1405.93853478187,5000
2330,155.271504660179,1358656.06151103,10.0954198549917,-1416.0338167469,-1405.93839689191,5000
2340,160.887984238118,1357393.57970629,10.4605912982026,-1416.39919480815,-1405.93860350995,5000
2350,165.486680181485,1355608.38472684,10.7595886347412,-1416.69864949189,-1405.93906085714,5000
2360,159.408470098352,1354770.88254278,10.364396465448,-1416.30342852346,-1405.93903205801,5000
2370,144.676996520527,1355781.58340403,9.40658768284913,-1415.34462786731,-1405.93804018446,5000
2380,141.812609826719,1356741.8861977,9.22035141004213,-1415.15820543868,-1405.93785402864,5000
2390,154.477512353056,1356639.08388681,10.0437961799356,-1415.9826341763,-1405.93883799637,5000
2400,162.284604384517,1356802.7931866,10.5513965414872,-1416.49044108796,-1405.93904454648,5000
2410,159.49801156712,1357041.81883745,10.3702182594959,-1416.30865471566,-1405.93843645617,5000
2420,157.816740563173,1356281.3347026,10.2609056286174,-1416.19923855586,-1405.93833292725,5000
2430,160.249707146281,1355364.97455108,10.4190918921137,-1416.35774980251,-1405.9386579104,5000
2440,160.265791751259,1355359.97424807,10.4201376785947,-1416.35894565089,-1405.93880797229,5000
2450,157.27572293333,1355420.9978945,10.2257298239251,-1416.16440139996,-1405.93867157603,5000
2460,153.284810189189,1355072.44793585,9.96624924605007,-1415.90484947612,-1405.93860023007,5000
2470,150.160872584983,1354838.25696874,9.76313753032168,-1415.70141791789,-1405.93828038757,5000
2480,153.210696051441,1354479.81943537,9.9614305039416,-1415.9000105137,-1405.93858000976,5000
2490,157.110234606259,1354487.87698379,10.2149701282131,-1416.15358425706,-1405.93861412885,5000
2500,159.695696710062,1354548.01939404,10.3830713230472,-1416.32176902318,-1405.93869770013,5000
2510,158.824657777214,1354652.11452593,10.3264382418106,-1416.26518088981,-1405.938742648,5000
2520,154.337383517318,1355020.83776145,10.0346853039017,-1415.97302883363,-1405.93834352973,5000
2530,154.299402299495,1354617.07298711,10.032215846667,-1415.97072505245,-1405.93850920579,5000
2540,157.087688388954,1353437.28858545,10.2135042215721,-1416.15217467309,-1405.93867045152,5000
2550,157.345414873542,1352020.13453554,10.2302610442445,-1416.16900232953,-1405.93874128528,5000
2560,153.74865313004,1350808.73048076,9.99640731816327,-1415.93496993817,-1405.93856262001,5000
2570,149.869685827821,1350042.29650796,9.74420519256793,-1415.68254486457,-1405.938339672,5000
2580,151.416392306545,1349388.32141517,9.84476872693518,-1415.78324759251,-1405.93847886557,5000
2590,154.531929312982,1349382.15847431,10.0473342538333,-1415.98618252034,-1405.93884826651,5000
2600,152.19014143849,1350906.60488245,9.89507623420459,-1415.83357587814,-1405.93849964394,5000
2610,151.428977520109,1352731.41814783,9.84558699049989,-1415.78392419915,-1405.93833720865,5000
2620,156.292645279169,1353767.23732104,10.1618122255831,-1416.10048486302,-1405.93867263744,5000
2630,160.729945497506,1354096.791191,10.4503159586074,-1416.38918091641,-1405.9388649578,5000
2640,159.505949947001,1353935.01194175,10.3707343959116,-1416.30949875978,-1405.93876436387,5000
2650,154.538014834687,1353755.09135417,10.0477299213886,-1415.98618661876,-1405.93845669737,5000
2660,151.492378890403,1354057.73704166,9.84970921146955,-1415.78818065819,-1405.93847144672,5000
2670,151.680936593153,1355066.51183673,9.86196882845668,-1415.80033402617,-1405.93836519771,5000
2680,157.159953093972,1355744.39566424,10.2182027175354,-1416.1568383859,-1405.93863566836,5000
2690,162.310637226733,1355936.45520569,10.5530891409939,-1416.49201740458,-1405.93892826359,5000
2700,161.063531141039,1356528.75259845,10.4720049809199,-1416.41061795741,-1405.93861297649,5000
2710,158.257685030774,1357356.76781304,10.2895748911644,-1416.22817589129,-1405.93860100012,5000
2720,154.669039898841,1358255.04760588,10.0562488897405,-1415.99485582494,-1405.9386069352,5000
2730,150.471840782832,1358874.97368986,9.78335601487691,-1415.72184290436,-1405.93848688949,5000
2740,148.767923524024,1358936.21151445,9.67257097313035,-1415.6108633298,-1405.93829235667,5000
2750,153.48784874269,1357936.11147033,9.97945037686174,-1415.9179576158,-1405.93850723893,5000
2760,159.639272505002,1356365.04568234,10.3794027423806,-1416.31832319087,-1405.93892044849,5000
2770,158.675368589723,1355608.28925909,10.3167317793735,-1416.25525460085,-1405.93852282147,5000
2780,157.428024174501,1355355.52863773,10.2356321236254,-1416.17396422974,-1405.93833210611,5000
2790,159.502437241873,1355344.08228791,10.3705060073662,-1416.30917738167,-1405.9386713743,5000
2800,158.124793968249,1356104.06316657,10.2809345996048,-1416.21970000912,-1405.93876540952,5000
2810,152.036110843835,1357425.260558,9.88506149565385,-1415.82339619279,-1405.93833469713,5000
2820,150.288602997715,1358093.24819683,9.77144228751201,-1415.70979594671,-1405.9383536592,5000
2830,153.506507983378,1357918.48351064,9.98066356062869,-1415.91937104949,-1405.93870748886,5000
2840,154.481459978225,1357641.96505933,10.0440528460484,-1415.9827076793,-1405.93865483325,5000
2850,154.545964557513,1357053.25372757,10.0482467952981,-1415.98658625642,-1405.93833946112,5000
2860,159.003181642056,1355633.00395066,10.3380454802003,-1416.27665193831,-1405.93860645811,5000
2870,162.485134138161,1354106.34396131,10.5644345555187,-1416.50326948942,-1405.9388349339,5000
2880,160.589148638634,1352809.44352239,10.4411616491436,-1416.37968137099,-1405.93851972185,5000
2890,158.994899075005,1351091.61340738,10.3375069654739,-1416.27606299351,-1405.93855602804,5000
2900,157.500674787052,1349810.15470533,10.2403557104678,-1416.17891130181,-1405.93855559134,5000
2910,155.198943764233,1349578.40947441,10.0907021013302,-1416.02914864565,-1405.93844654432,5000
2920,153.590255042786,1349802.54093517,9.98610861462098,-1415.92465334951,-1405.93854473489,5000
2930,151.424795825885,1350376.36515557,9.84531510571982,-1415.78371959199,-1405.93840448627,5000
2940,152.289382999881,1350992.53656318,9.90152870744813,-1415.83979718107,-1405.93826847362,5000
2950,158.506338742143,1351328.13509777,10.3057418216019,-1416.24442368816,-1405.93868186656,5000
2960,163.171339430425,1351889.92908329,10.6090501502943,-1416.54796909337,-1405.93891894308,5000
2970,160.542344770556,1353066.02866471,10.4381185621321,-1416.37687324371,-1405.93875468158,5000
2980,154.883507822034,1354410.38561374,10.0701931336299,-1416.00855589466,-1405.93836276103,5000
2990,153.155552892763,1355054.59957695,9.95784521416026,-1415.89650646074,-1405.93866124658,5000
3000,151.209600806591,1355386.34967495,9.83132358760299,-1415.7696598306,-1405.938336243,5000
3010,153.030400535477,1354625.72542537,9.9497080765998,-1415.88827325,-1405.9385651734,5000
3020,155.451854333129,1353318.39238421,10.1071458035044,-1416.04565602924,-1405.93851022574,5000
3030,158.702469349014,1351763.24540752,10.3184938125556,-1416.25698866475,-1405.9384948522,5000
3040,162.440087408513,1350197.26925889,10.5615057138753,-1416.50033688685,-1405.93883117297,5000
3050,160.18682318955,1349606.02086552,10.415003312263,-1416.35371347594,-1405.93871016368,5000
3060,154.520446581262,1349624.37431307,10.046587671271,-1415.98499783634,-1405.93841016507,5000
3070,151.080488289981,1349582.25702064,9.82292896898596,-1415.76147869022,-1405.93854972124,5000
3080,148.648189789689,1349956.54919118,9.66478614279997,-1415.6031635848,-1405.938377442,5000
3090,150.516604702717,1350517.96704349,9.78626646883681,-1415.72466713319,-1405.93840066436,5000
3100,155.438366151944,1351199.43308001,10.1062688309237,-1416.04510674345,-1405.93883791252,5000
3110,156.042640077534,1352253.08541959,10.1455574241502,-1416.08404166273,-1405.93848423858,5000
3120,157.626295344644,1352182.59287036,10.2485232894069,-1416.1870778796,-1405.93855459019,5000
3130,158.618840734414,1351261.4875043,10.3130564595903,-1416.25197228874,-1405.93891582915,5000
3140,152.408254492148,1351169.61494119,9.90925747665055,-1415.84773121642,-1405.93847373977,5000
3150,147.927098088111,1351164.04997083,9.61790230859414,-1415.5560056136,-1405.93810330501,5000
3160,152.793264951323,1350301.61196589,9.93429003006359,-1415.8728792143,-1405.93858918424,5000
3170,157.579986225797,1349828.87878005,10.2455123699282,-1416.18430326296,-1405.93879089303,5000
3180,157.276290758435,1349997.55034305,10.2257667426943,-1416.16428003278,-1405.93851329009,5000
3190,156.457185602757,1349916.87901859,10.172510284144,-1416.11114821508,-1405.93863793094,5000
3200,154.026150980488,1349934.14596803,10.0144496325935,-1415.95299106499,-1405.9385414324,5000
3210,152.486975700429,1349944.20536317,9.9143757605934,-1415.85271276671,-1405.93833700612,5000
3220,154.981637173883,1349564.64669215,10.0765732933971,-1416.01523732283,-1405.93866402943,5000
3230,155.195871520232,1349769.3268553,10.0905023506216,-1416.02916950692,-1405.9386671563,5000
3240,152.817014296484,1350686.19960699,9.93583416149461,-1415.87416078861,-1405.93832662711,5000
3250,154.727476802264,1351272.90535912,10.0600483317332,-1415.99845484716,-1405.93840651543,5000
3260,159.598714497901,1351447.42768748,10.3767657478396,-1416.31555851784,-1405.93879277,5000
3270,160.021073628583,1351822.11625022,10.404226631684,-1416.34287878456,-1405.93865215287,5000
3280,157.749969145819,1352054.09159183,10.2565642944237,-1416.19518203151,-1405.93861773709,5000
3290,154.516607003759,1352135.08976914,10.0463380301856,-1415.9847826287,-1405.93844459851,5000
3300,153.483798072924,1351793.96736693,9.97918701101062,-1415.91762710662,-1405.93844009561,5000
3310,155.381267750244,1351351.63128557,10.1025564154392,-1416.04102200594,-1405.9384655905,5000
3320,158.784562987529,1351452.71640607,10.3238313646714,-1416.26237682368,-1405.938545459,5000
3330,161.622273085901,1352138.4437105,10.5083331825195,-1416.44700261085,-1405.93866942834,5000
3340,161.701135393172,1353121.63336332,10.5134606404158,-1416.4521492729,-1405.93868863249,5000
3350,158.177251575537,1354080.59021705,10.2843452806008,-1416.22305060117,-1405.93870532056,5000
3360,151.325967251979,1355190.4665339,9.83888948403582,-1415.77736106255,-1405.93847157851,5000
3370,146.546780833555,1355996.49662978,9.52815704433373,-1415.46645584117,-1405.93829879683,5000
3380,147.901528022367,1356071.65329105,9.61623979782001,-1415.5545995692,-1405.93835977138,5000
3390,154.158876859378,1355382.82246387,10.0230791842678,-1415.96163321832,-1405.93855403405,5000
3400,160.705193037825,1354085.97459413,10.4487066068241,-1416.38745600345,-1405.93874939662,5000
